# time site_0 site_1 site_2 site_3 site_4 site_5 site_6 site_7 site_8 site_9 site_10 site_11 site_12 site_13 site_14 site_15 site_16 site_17 site_18 site_19 site_20 site_21 site_22 site_23 site_24 site_25 site_26 site_27 site_28 site_29 site_30 site_31 site_32 site_33 site_34 site_35 site_36 site_37 site_38 site_39 site_40 site_41 site_42 site_43 site_44 site_45 site_46 site_47 site_48 site_49
1.29000000e+01 3.65912058e-02 1.17733848e-01 -1.91857182e-01 -4.05595499e-01 -2.17001807e-01 3.23736253e-02 -3.32225641e-01 7.53454045e-02 1.64145328e-02 5.19007148e-02 -2.41034388e-01 -8.38777032e-02 -1.06702917e-02 2.12384214e-01 8.50782673e-03 -8.49877092e-02 -2.07159964e-01 -3.97908623e-01 -4.16417411e-02 -1.79681864e-01 -1.25357327e-01 -4.77947676e-02 1.10925781e-01 2.26985174e-01 -3.04880798e-02 -3.46476751e-01 -2.46601458e-01 -1.74725384e-01 -1.72532473e-01 -2.05313444e-01 -2.65431886e-01 -9.90352036e-02 -8.69897446e-02 -2.86702097e-01 -8.73098905e-02 -7.35275362e-02 -1.47406634e-01 -2.25946796e-02 -1.71244862e-01 -2.48330955e-01 -1.60111524e-01 -2.05141192e-03 -2.59153846e-01 -1.02580856e-01 -1.67241177e-01 2.10607148e-01 -2.62832087e-02 1.41304403e-02 -3.39732076e-01 -2.42627063e-01
1.30000000e+01 4.65148853e-02 7.96897378e-02 -1.80716538e-01 -3.91680785e-01 -2.20263149e-01 4.01217922e-02 -3.33345404e-01 5.31984089e-02 1.42264707e-03 8.07599515e-02 -2.40652456e-01 -9.37201866e-02 -2.98032395e-03 2.09678495e-01 1.20332496e-02 -7.77583039e-02 -1.95674198e-01 -4.03377981e-01 -6.78279551e-02 -1.75971754e-01 -8.96742576e-02 -7.20916369e-02 1.24600269e-01 2.31934670e-01 -5.93042072e-02 -3.13281726e-01 -2.55019791e-01 -1.77551445e-01 -1.68704091e-01 -2.36150417e-01 -2.35064096e-01 -1.01652011e-01 -8.74312345e-02 -2.65847090e-01 -1.17200926e-01 -7.44672717e-02 -1.34193108e-01 -5.50654195e-02 -1.48054488e-01 -2.57189895e-01 -1.53289248e-01 1.84498636e-02 -2.76379377e-01 -8.95171148e-02 -1.92747631e-01 1.92699093e-01 -7.69485838e-03 1.92796452e-02 -3.43073565e-01 -2.33968022e-01
1.31000000e+01 5.73745747e-02 3.83415963e-02 -1.68331783e-01 -3.76775599e-01 -2.21383362e-01 4.28618066e-02 -3.27373529e-01 2.62558736e-02 -1.21060321e-02 1.06187788e-01 -2.36482847e-01 -1.03736944e-01 5.68087506e-03 2.03438205e-01 1.63011087e-02 -7.07400296e-02 -1.84863347e-01 -4.04201738e-01 -9.75027109e-02 -1.71156907e-01 -5.40076562e-02 -9.52209481e-02 1.37604229e-01 2.33157987e-01 -8.80399923e-02 -2.76777392e-01 -2.63508385e-01 -1.80942467e-01 -1.65438003e-01 -2.66556615e-01 -2.03024687e-01 -1.05913981e-01 -8.93419577e-02 -2.42414437e-01 -1.47438032e-01 -7.69452485e-02 -1.19092272e-01 -8.98209312e-02 -1.24267288e-01 -2.64442339e-01 -1.45731275e-01 3.41073998e-02 -2.88834410e-01 -7.88962424e-02 -2.13030847e-01 1.67720054e-01 1.34116265e-02 2.23079593e-02 -3.42847748e-01 -2.26614737e-01
1.32000000e+01 6.87706861e-02 -5.53388613e-03 -1.54929272e-01 -3.61122752e-01 -2.20368138e-01 4.07368835e-02 -3.14672990e-01 -5.01609375e-03 -2.39795181e-02 1.27697474e-01 -2.28531939e-01 -1.13620315e-01 1.50118470e-02 1.93918629e-01 2.12308992e-02 -6.39022110e-02 -1.74895930e-01 -4.00546683e-01 -1.30070686e-01 -1.65284508e-01 -1.91527300e-02 -1.16360923e-01 1.49526045e-01 2.30519465e-01 -1.15852840e-01 -2.37940941e-01 -2.71657118e-01 -1.84862639e-01 -1.63090411e-01 -2.95697287e-01 -1.70185587e-01 -1.11474002e-01 -9.24918117e-02 -2.17160182e-01 -1.77248523e-01 -8.10696531e-02 -1.02700223e-01 -1.25882747e-01 -1.00687941e-01 -2.69690461e-01 -1.37500114e-01 4.45794964e-02 -2.96014122e-01 -7.12049765e-02 -2.27954074e-01 1.36204802e-01 3.65512447e-02 2.32278903e-02 -3.38980689e-01 -2.20584936e-01
1.33000000e+01 8.02775553e-02 -5.10937682e-02 -1.40798184e-01 -3.44911973e-01 -2.17322661e-01 3.40680579e-02 -2.95822638e-01 -3.99843111e-02 -3.41217814e-02 1.44928098e-01 -2.16907525e-01 -1.23029207e-01 2.46765409e-02 1.81441227e-01 2.67013771e-02 -5.72115041e-02 -1.65888850e-01 -3.92686176e-01 -1.64848948e-01 -1.58444207e-01 1.41371045e-02 -1.34746504e-01 1.59959024e-01 2.23954684e-01 -1.41937794e-01 -1.97773952e-01 -2.79048301e-01 -1.89272572e-01 -1.61990107e-01 -3.22770179e-01 -1.37427555e-01 -1.17963516e-01 -9.66293280e-02 -1.90870200e-01 -2.05879038e-01 -8.68953597e-02 -8.56652228e-02 -1.62237750e-01 -7.81144857e-02 -2.72565572e-01 -1.28703264e-01 4.96830680e-02 -2.97594945e-01 -6.67671963e-02 -2.37587517e-01 9.89012540e-02 6.11098251e-02 2.21373581e-02 -3.31479855e-01 -2.15860992e-01
1.34000000e+01 9.14519691e-02 -9.74450223e-02 -1.26283601e-01 -3.28278897e-01 -2.12446150e-01 2.33383340e-02 -2.71594658e-01 -7.78671863e-02 -4.25698849e-02 1.57649072e-01 -2.01815153e-01 -1.31599795e-01 3.43164819e-02 1.66382683e-01 3.25565319e-02 -5.06350748e-02 -1.57907617e-01 -3.80988703e-01 -2.01084532e-01 -1.50765936e-01 4.51698461e-02 -1.49693061e-01 1.68514815e-01 2.13474236e-01 -1.65550803e-01 -1.57274510e-01 -2.85271441e-01 -1.94129747e-01 -1.62425110e-01 -3.47028386e-01 -1.05616141e-01 -1.25004396e-01 -1.01490976e-01 -1.64335550e-01 -2.32617600e-01 -9.44217509e-02 -6.86678826e-02 -1.97869267e-01 -5.73115868e-02 -2.72742612e-01 -1.19489382e-01 4.93986201e-02 -2.93444777e-01 -6.57367763e-02 -2.42200627e-01 5.67483000e-02 8.63627971e-02 1.92139580e-02 -3.20434231e-01 -2.12389747e-01
1.35000000e+01 1.01842191e-01 -1.43662349e-01 -1.11777090e-01 -3.11306965e-01 -2.06022221e-01 9.17093555e-03 -2.42925271e-01 -1.17759173e-01 -4.94663358e-02 1.65760979e-01 -1.83552170e-01 -1.38957470e-01 4.35637675e-02 1.49162668e-01 3.86126095e-02 -4.41436105e-02 -1.50968297e-01 -3.65904016e-01 -2.37973993e-01 -1.42416001e-01 7.33321150e-02 -1.60617606e-01 1.74836316e-01 1.99165664e-01 -1.86029785e-01 -1.17410522e-01 -2.89937442e-01 -1.99388739e-01 -1.64630893e-01 -3.67801233e-01 -7.55786934e-02 -1.32220502e-01 -1.06810410e-01 -1.38328612e-01 -2.56813788e-01 -1.03592422e-01 -5.24003035e-02 -2.31788067e-01 -3.89848908e-02 -2.69954013e-01 -1.10042502e-01 4.38698335e-02 -2.83626211e-01 -6.80976600e-02 -2.42246818e-01 1.08467573e-02 1.11498733e-01 1.47060614e-02 -3.06012267e-01 -2.10083146e-01
1.36000000e+01 1.10997342e-01 -1.88807315e-01 -9.77050908e-02 -2.94032105e-01 -1.98405446e-01 -7.69752620e-03 -2.10879857e-01 -1.58660085e-01 -5.50471072e-02 1.69292534e-01 -1.62499185e-01 -1.44729966e-01 5.20547298e-02 1.30230745e-01 4.46659064e-02 -3.77139931e-02 -1.45041098e-01 -3.47947385e-01 -2.74684323e-01 -1.33591476e-01 9.81032801e-02 -1.67056833e-01 1.78609621e-01 1.81193524e-01 -2.02813030e-01 -7.90947114e-02 -2.92691997e-01 -2.05001128e-01 -1.68780501e-01 -3.84513365e-01 -4.80822952e-02 -1.39248923e-01 -1.12327379e-01 -1.13580788e-01 -2.77896444e-01 -1.14296719e-01 -3.75446938e-02 -2.63062268e-01 -2.37573118e-02 -2.64002432e-01 -1.00574565e-01 3.33978149e-02 -2.68392753e-01 -7.36709653e-02 -2.38341236e-01 -3.75755667e-02 1.35646836e-01 8.92115156e-03 -2.88457740e-01 -2.08819725e-01
1.37000000e+01 1.18476987e-01 -2.31948383e-01 -8.45154978e-02 -2.76449985e-01 -1.90004703e-01 -2.64479512e-02 -1.76613774e-01 -1.99508226e-01 -5.96258600e-02 1.68393449e-01 -1.39108772e-01 -1.48561324e-01 5.94438505e-02 1.10052848e-01 5.05010351e-02 -3.13315223e-02 -1.40055390e-01 -3.27682473e-01 -3.10374644e-01 -1.24513096e-01 1.19066074e-01 -1.68681365e-01 1.79574667e-01 1.59797600e-01 -2.15454525e-01 -4.31616769e-02 -2.93228075e-01 -2.10915096e-01 -1.74976738e-01 -3.96701589e-01 -2.38130317e-02 -1.45750592e-01 -1.17796027e-01 -9.07623461e-02 -2.95388573e-01 -1.26373065e-01 -2.47521835e-02 -2.90845219e-01 -1.21480468e-02 -2.54771813e-01 -9.13165621e-02 1.84302659e-02 -2.48178323e-01 -8.21286557e-02 -2.31232488e-01 -8.72035288e-02 1.57907415e-01 2.21189744e-03 -2.68083672e-01 -2.08446918e-01
1.38000000e+01 1.23860688e-01 -2.72181355e-01 -7.26628335e-02 -2.58525457e-01 -1.81264041e-01 -4.62125226e-02 -1.41330269e-01 -2.39216144e-01 -6.35750287e-02 1.63323359e-01 -1.13891607e-01 -1.50126128e-01 6.54173206e-02 8.90977877e-02 5.58993346e-02 -2.49916380e-02 -1.35905877e-01 -3.05703343e-01 -3.44218080e-01 -1.15416949e-01 1.35913502e-01 -1.65305729e-01 1.77534205e-01 1.35289249e-01 -2.23635781e-01 -1.03474452e-02 -2.91297311e-01 -2.17074820e-01 -1.83246761e-01 -4.04028814e-01 -3.35728607e-03 -1.51420023e-01 -1.22992292e-01 -7.04647417e-02 -3.08919139e-01 -1.39613922e-01 -1.46225360e-02 -3.14400437e-01 -4.55504135e-03 -2.42236279e-01 -8.25086544e-02 -4.53989438e-04 -2.23580572e-01 -9.30130531e-02 -2.21769483e-01 -1.36677645e-01 1.77384261e-01 -5.03945513e-03 -2.45264522e-01 -2.08784130e-01
1.39000000e+01 1.26757311e-01 -3.08649743e-01 -6.25925124e-02 -2.40203641e-01 -1.72641900e-01 -6.61100515e-02 -1.06236993e-01 -2.76707677e-01 -6.73045868e-02 1.54437333e-01 -8.74005886e-02 -1.49143330e-01 6.97055934e-02 6.78242317e-02 6.06471065e-02 -1.87011372e-02 -1.32459594e-01 -2.82616135e-01 -3.75423163e-01 -1.06545345e-01 1.48452048e-01 -1.56893815e-01 1.72360802e-01 1.08045895e-01 -2.27173825e-01 1.87278426e-02 -2.86719797e-01 -2.23419738e-01 -1.93539322e-01 -4.06294483e-01 1.28141873e-02 -1.55993930e-01 -1.27720179e-01 -5.31857291e-02 -3.18231572e-01 -1.53772203e-01 -7.68537106e-03 -3.33122880e-01 -1.24145440e-03 -2.26466439e-01 -7.43897000e-02 -2.25645179e-02 -1.95338757e-01 -1.05761266e-01 -2.10864721e-01 -1.84638905e-01 1.93217747e-01 -1.24377378e-02 -2.20426930e-01 -2.09626449e-01
1.40000000e+01 1.26813896e-01 -3.40564519e-01 -5.47247414e-02 -2.21422045e-01 -1.64589602e-01 -8.52815254e-02 -7.25027343e-02 -3.10954939e-01 -7.12394407e-02 1.42168735e-01 -6.02136511e-02 -1.45389006e-01 7.20944030e-02 4.66685611e-02 6.45433848e-02 -1.24788966e-02 -1.29563432e-01 -2.59020956e-01 -4.03254133e-01 -9.81373272e-02 1.56601356e-01 -1.43559769e-01 1.64001655e-01 7.85038118e-02 -2.26025058e-01 4.35734229e-02 -2.79391697e-01 -2.29883784e-01 -2.05724774e-01 -4.03441002e-01 2.43587972e-02 -1.59258546e-01 -1.31816750e-01 -3.93175825e-02 -3.23188945e-01 -1.68568927e-01 -4.38349640e-03 -3.46555937e-01 -2.32652173e-03 -2.07632756e-01 -6.71866716e-02 -4.71221098e-02 -1.64307062e-01 -1.19733448e-01 -1.99455496e-01 -2.29773824e-01 2.04617408e-01 -1.95918866e-02 -1.94039305e-01 -2.10748906e-01
1.41000000e+01 1.23723901e-01 -3.67222754e-01 -4.94386501e-02 -2.02123074e-01 -1.57530037e-01 -1.02924472e-01 -4.12159581e-02 -3.41013844e-01 -7.57964652e-02 1.27010327e-01 -3.29160728e-02 -1.38707551e-01 7.24338552e-02 2.60339693e-02 6.74069830e-02 -6.35609191e-03 -1.27051891e-01 -2.35494579e-01 -4.27049500e-01 -9.04192686e-02 1.60390657e-01 -1.25564415e-01 1.52481077e-01 4.71493599e-02 -2.20284850e-01 6.38370620e-02 -2.69290236e-01 -2.36394652e-01 -2.19597801e-01 -3.95555767e-01 3.10707177e-02 -1.61055395e-01 -1.35155719e-01 -2.91387169e-02 -3.23775707e-01 -1.83701885e-01 -5.05887238e-03 -3.54403701e-01 -7.78111083e-03 -1.86005764e-01 -6.11044440e-02 -7.32841068e-02 -1.31424395e-01 -1.34243686e-01 -1.88464494e-01 -2.70858161e-01 2.10892780e-01 -2.61316493e-02 -1.66600621e-01 -2.11911168e-01
1.42000000e+01 1.17234608e-01 -3.88024628e-01 -4.70572444e-02 -1.82266312e-01 -1.51837503e-01 -1.18324803e-01 -1.33466799e-02 -3.66056856e-01 -8.13621725e-02 1.09494493e-01 -6.08302628e-03 -1.29020850e-01 7.06452719e-02 6.28110412e-03 6.90826014e-02 -3.75887042e-04 -1.24754810e-01 -2.12574455e-01 -4.46238320e-01 -8.35959886e-02 1.59952295e-01 -1.03307422e-01 1.37900625e-01 1.45089048e-02 -2.10182910e-01 7.93096222e-02 -2.56475909e-01 -2.42873125e-01 -2.34882762e-01 -3.82868594e-01 3.28851523e-02 -1.61285323e-01 -1.37649593e-01 -2.28089603e-02 -3.20095887e-01 -1.98855006e-01 -9.94162634e-03 -3.56538216e-01 -1.74281337e-02 -1.61952998e-01 -5.63163905e-02 -1.00171333e-01 -9.76817940e-02 -1.48592181e-01 -1.78761326e-01 -3.06797756e-01 2.11481347e-01 -3.17232993e-02 -1.38628746e-01 -2.12862576e-01
1.43000000e+01 1.07153508e-01 -4.02488363e-01 -4.78337369e-02 -1.61839956e-01 -1.47819559e-01 -1.30884900e-01 1.02869331e-02 -3.85401751e-01 -8.82719562e-02 9.01734309e-02 1.97369202e-02 -1.16335053e-01 6.67255401e-02 -1.22794922e-02 6.94458169e-02 5.40743027e-03 -1.22504827e-01 -1.90744546e-01 -4.60353692e-01 -7.78427553e-02 1.55512723e-01 -7.73155355e-02 1.20436896e-01 -1.88623462e-02 -1.96074641e-01 8.99250313e-02 -2.41091867e-01 -2.49232512e-01 -2.51241462e-01 -3.65744540e-01 2.98780741e-02 -1.59910634e-01 -1.39250373e-01 -2.03685940e-02 -3.12367842e-01 -2.13708108e-01 -1.91424108e-02 -3.53001538e-01 -3.09478141e-02 -1.35932617e-01 -5.29561813e-02 -1.26895725e-01 -6.40886062e-02 -1.62097369e-01 -1.71126474e-01 -3.36665017e-01 2.05972506e-01 -3.60837322e-02 -1.10648702e-01 -2.13347432e-01
1.44000000e+01 9.33534891e-02 -4.10262663e-01 -5.19397615e-02 -1.40870857e-01 -1.45701687e-01 -1.40146877e-01 2.90460238e-02 -3.98535299e-01 -9.67917719e-02 6.96000511e-02 4.40367568e-02 -1.00744607e-01 6.07487927e-02 -2.93929582e-02 6.84068297e-02 1.09298515e-02 -1.20144326e-01 -1.70423347e-01 -4.69043185e-01 -7.32984722e-02 1.47381384e-01 -4.82273321e-02 1.00337114e-01 -5.23922899e-02 -1.78428799e-01 9.57558198e-02 -2.23360611e-01 -2.55378248e-01 -2.68283053e-01 -3.44672394e-01 2.22614852e-02 -1.56955155e-01 -1.39948968e-01 -2.17411159e-02 -3.00915722e-01 -2.27946718e-01 -3.26482755e-02 -3.44002669e-01 -4.78876286e-02 -1.08483796e-01 -5.11111228e-02 -1.52587772e-01 -3.16386563e-02 -1.74126660e-01 -1.66219053e-01 -3.59729740e-01 1.94126631e-01 -3.89923827e-02 -8.31811624e-02 -2.13110395e-01
1.45000000e+01 7.57767232e-02 -4.11136304e-01 -5.94559235e-02 -1.19432631e-01 -1.45615434e-01 -1.45810130e-01 4.24915801e-02 -4.05131002e-01 -1.07103006e-01 4.83102702e-02 6.63639612e-02 -8.24333074e-02 5.28653388e-02 -4.48635850e-02 6.59128917e-02 1.61195234e-02 -1.17531622e-01 -1.51954348e-01 -4.72075987e-01 -7.00602752e-02 1.35937905e-01 -1.67749833e-02 7.79126811e-02 -8.55043305e-02 -1.57811947e-01 9.70045185e-02 -2.03578125e-01 -2.61207714e-01 -2.85575716e-01 -3.20249316e-01 1.03744618e-02 -1.52502179e-01 -1.39773498e-01 -2.67395363e-02 -2.86157986e-01 -2.41271627e-01 -5.03221137e-02 -3.29909571e-01 -6.76765852e-02 -8.02140953e-02 -5.08173241e-02 -1.76422882e-01 -1.27758126e-03 -1.84124552e-01 -1.64549631e-01 -3.75483137e-01 1.75888460e-01 -4.03004869e-02 -5.67315218e-02 -2.11901856e-01
1.46000000e+01 5.44371315e-02 -4.05044609e-01 -7.03650722e-02 -9.76514485e-02 -1.47590549e-01 -1.47742546e-01 5.03973374e-02 -4.05060194e-01 -1.19291148e-01 2.68072577e-02 8.63310282e-02 -6.16722695e-02 4.32978627e-02 -5.85561475e-02 6.19493859e-02 2.08989912e-02 -1.14546199e-01 -1.35599085e-01 -4.69346771e-01 -6.81796725e-02 1.21618054e-01 1.62363540e-02 5.35309573e-02 -1.17629900e-01 -1.34870237e-01 9.39913369e-02 -1.82105714e-01 -2.66610322e-01 -3.02659641e-01 -2.93162301e-01 -5.32955407e-03 -1.46690393e-01 -1.38786614e-01 -3.50758911e-02 -2.68593405e-01 -2.53407873e-01 -7.19056564e-02 -3.11236596e-01 -8.96433706e-02 -5.17840786e-02 -5.20569099e-02 -1.97645850e-01 2.61275400e-02 -1.91637014e-01 -1.66459171e-01 -3.83654230e-01 1.51394250e-01 -3.99373193e-02 -3.17798083e-02 -2.09483164e-01
1.47000000e+01 2.94213675e-02 -3.92072578e-01 -8.45485935e-02 -7.57091339e-02 -1.51551491e-01 -1.45984937e-01 5.27546294e-02 -3.98396085e-01 -1.33338710e-01 5.54810246e-03 1.03623322e-01 -3.88148092e-02 3.23350001e-02 -7.03951452e-02 5.65395800e-02 2.51876934e-02 -1.11092862e-01 -1.21532847e-01 -4.60876308e-01 -6.76602739e-02 1.04898929e-01 4.99508720e-02 2.76055814e-02 -1.48220760e-01 -1.10309182e-01 8.71386607e-02 -1.59359834e-01 -2.71467931e-01 -3.19060839e-01 -2.64167221e-01 -2.42986599e-02 -1.39708055e-01 -1.37081889e-01 -4.63735519e-02 -2.48785057e-01 -2.64112853e-01 -9.70259101e-02 -2.88627777e-01 -1.13037799e-01 -2.38896166e-02 -5.47574161e-02 -2.15592679e-01 4.98152387e-02 -1.96331197e-01 -1.72104879e-01 -3.84218014e-01 1.20972387e-01 -3.79131687e-02 -8.77166961e-03 -2.05631600e-01
1.48000000e+01 8.88271523e-04 -3.72454551e-01 -1.01785917e-01 -5.38433844e-02 -1.57318461e-01 -1.40748539e-01 4.97690622e-02 -3.85410594e-01 -1.49122690e-01 -1.50667560e-02 1.18004085e-01 -1.42883898e-02 2.03224951e-02 -8.03620760e-02 4.97431338e-02 2.89046064e-02 -1.07104746e-01 -1.09843005e-01 -4.46808978e-01 -6.84570903e-02 8.62838345e-02 8.34854573e-02 5.85682256e-04 -1.76760760e-01 -8.48721074e-02 7.69529950e-02 -1.35800270e-01 -2.75655653e-01 -3.34305253e-01 -2.34066188e-01 -4.59010104e-02 -1.31785776e-01 -1.34779299e-01 -6.01818433e-02 -2.27342877e-01 -2.73183289e-01 -1.25204864e-01 -2.62836464e-01 -1.37054920e-01 2.75763506e-03 -5.87934052e-02 -2.29709106e-01 6.91525028e-02 -1.98009724e-01 -1.81453512e-01 -3.77395100e-01 8.51373368e-02 -3.43189564e-02 1.18893936e-02 -2.00145013e-01
1.49000000e+01 -3.09332082e-02 -3.46570372e-01 -1.21757326e-01 -3.23450181e-02 -1.64612978e-01 -1.32405682e-01 4.18491778e-02 -3.66564097e-01 -1.66416627e-01 -3.47011077e-02 1.29316554e-01 1.14161147e-02 7.65222329e-03 -8.84909353e-02 4.16534901e-02 3.19709445e-02 -1.02545186e-01 -1.00529915e-01 -4.27407343e-01 -7.04773535e-02 6.62873039e-02 1.15953319e-01 -2.70556296e-02 -2.02776766e-01 -5.93179860e-02 6.40050409e-02 -1.11917031e-01 -2.79043126e-01 -3.47932735e-01 -2.03683895e-01 -6.94453617e-02 -1.23188170e-01 -1.32019958e-01 -7.59924161e-02 -2.04905353e-01 -2.80460820e-01 -1.55872218e-01 -2.34701864e-01 -1.60861100e-01 2.74509938e-02 -6.39902422e-02 -2.39565281e-01 8.36527024e-02 -1.96619020e-01 -1.94282383e-01 -3.63642862e-01 4.45771008e-02 -2.93225357e-02 2.98484211e-02 -1.92846048e-01
1.50000000e+01 -6.57475949e-02 -3.14938097e-01 -1.44050038e-01 -1.15523043e-02 -1.73067809e-01 -1.21473996e-01 2.95875666e-02 -3.42488477e-01 -1.84897169e-01 -5.30874671e-02 1.37483291e-01 3.77574549e-02 -5.25055394e-03 -9.48621875e-02 3.23943166e-02 3.43128217e-02 -9.74084800e-02 -9.35102816e-02 -4.03043955e-01 -7.35827869e-02 4.54207153e-02 1.46487178e-01 -5.48331073e-02 -2.25848486e-01 -3.43993613e-02 4.89086026e-02 -8.82162956e-02 -2.81496306e-01 -3.59510502e-01 -1.73843585e-01 -9.42030216e-02 -1.14204629e-01 -1.28960349e-01 -9.32568029e-02 -1.82120956e-01 -2.85836027e-01 -1.88380796e-01 -2.05123091e-01 -1.83621311e-01 4.95101045e-02 -7.01298814e-02 -2.44866222e-01 9.29880726e-02 -1.92251406e-01 -2.10188010e-01 -3.43638391e-01 1.34558167e-04 -2.31618463e-02 4.48039454e-02 -1.83585888e-01
1.51000000e+01 -1.03197894e-01 -2.78203406e-01 -1.68167421e-01 8.15744566e-03 -1.82240871e-01 -1.08594756e-01 1.37351600e-02 -3.13964097e-01 -2.04154843e-01 -7.00285163e-02 1.42502960e-01 6.41588361e-02 -1.79412746e-02 -9.95955013e-02 2.21151880e-02 3.58637881e-02 -9.17195579e-02 -8.86228602e-02 -3.74190655e-01 -7.75932542e-02 2.41789135e-02 1.74261352e-01 -8.22611890e-02 -2.45616994e-01 -1.08410106e-02 3.22990190e-02 -6.52057930e-02 -2.82879831e-01 -3.68645777e-01 -1.45343234e-01 -1.19430516e-01 -1.05139502e-01 -1.25766290e-01 -1.11404565e-01 -1.59629889e-01 -2.89250789e-01 -2.22024227e-01 -1.75031458e-01 -2.04526839e-01 6.83022125e-02 -7.69584409e-02 -2.45457783e-01 9.69964473e-02 -1.85140934e-01 -2.28602063e-01 -3.18253873e-01 -4.72166944e-02 -1.61352169e-02 5.65114923e-02 -1.72247460e-01
1.52000000e+01 -1.42871931e-01 -2.37125935e-01 -1.93541091e-01 2.63787367e-02 -1.91632588e-01 -9.45062207e-02 -4.83030767e-03 -2.81891576e-01 -2.23708554e-01 -8.53956598e-02 1.44444920e-01 9.00239525e-02 -2.99710190e-02 -1.02841579e-01 1.09867113e-02 3.65671530e-02 -8.55326123e-02 -8.56363185e-02 -3.41405588e-01 -8.22917068e-02 3.02820829e-03 1.98512132e-01 -1.08865480e-01 -2.61791769e-01 1.06800622e-02 1.48118008e-02 -4.33800120e-02 -2.83059933e-01 -3.74997320e-01 -1.18932582e-01 -1.44392231e-01 -9.63020122e-02 -1.22606875e-01 -1.29861457e-01 -1.38046676e-01 -2.90698930e-01 -2.56056348e-01 -1.45361858e-01 -2.22822509e-01 8.32626615e-02 -8.41952668e-02 -2.41328102e-01 9.56821487e-02 -1.75653170e-01 -2.48813977e-01 -2.88525267e-01 -9.64011915e-02 -8.58922072e-03 6.47856715e-02 -1.58748067e-01
1.53000000e+01 -1.84309872e-01 -1.92562884e-01 -2.19545557e-01 4.26907988e-02 -2.00706026e-01 -8.00129797e-02 -2.51404641e-02 -2.47259403e-01 -2.43023203e-01 -9.91249666e-02 1.43442032e-01 1.14753596e-01 -4.09017892e-02 -1.04773423e-01 -8.04703542e-04 3.63780221e-02 -7.89287085e-02 -8.42590551e-02 -3.05318268e-01 -8.74303407e-02 -1.76039552e-02 2.18555977e-01 -1.34193630e-01 -2.74156144e-01 2.95527858e-02 -2.93785259e-03 -2.32056940e-02 -2.81907832e-01 -3.78285554e-01 -9.52916944e-02 -1.68382277e-01 -8.79962757e-02 -1.19648563e-01 -1.48067066e-01 -1.17944066e-01 -2.90225172e-01 -2.89711738e-01 -1.17024181e-01 -2.37832528e-01 9.39139273e-02 -9.15431294e-02 -2.32604594e-01 8.92111600e-02 -1.64269432e-01 -2.69999359e-01 -2.55615444e-01 -1.46274154e-01 -9.04577028e-04 6.95009451e-02 -1.43041436e-01
1.54000000e+01 -2.27012770e-01 -1.45450262e-01 -2.45514964e-01 5.66720551e-02 -2.08909013e-01 -6.59524985e-02 -4.61757091e-02 -2.11108626e-01 -2.61529655e-01 -1.11210870e-01 1.39682119e-01 1.37762246e-01 -5.03215864e-02 -1.05577401e-01 -1.30622339e-02 3.52649878e-02 -7.20124406e-02 -8.41506931e-02 -2.66613019e-01 -9.27378544e-02 -3.73374438e-02 2.33805167e-01 -1.57825409e-01 -2.82571077e-01 4.52478914e-02 -2.03740038e-02 -5.10811038e-03 -2.79303496e-01 -3.78300973e-01 -7.50116926e-02 -1.90744895e-01 -8.05117432e-02 -1.17049585e-01 -1.65491409e-01 -9.98386621e-02 -2.87922515e-01 -3.22226692e-01 -9.08757596e-02 -2.48984044e-01 9.98825228e-02 -9.86991411e-02 -2.19546753e-01 7.79009070e-02 -1.51566127e-01 -2.91253066e-01 -2.20773089e-01 -1.95656633e-01 6.51933154e-03 7.05911878e-02 -1.25119177e-01
1.55000000e+01 -2.70451948e-01 -9.67822439e-02 -2.70761456e-01 6.79155800e-02 -2.15697367e-01 -5.31601613e-02 -6.69063667e-02 -1.74495940e-01 -2.78646217e-01 -1.21698069e-01 1.33398415e-01 1.58494129e-01 -5.78587565e-02 -1.05444442e-01 -2.55840172e-02 3.32114271e-02 -6.49077181e-02 -8.49349013e-02 -2.26011241e-01 -9.79276503e-02 -5.58458886e-02 2.43780661e-01 -1.79381811e-01 -2.86977193e-01 5.73311198e-02 -3.69767945e-02 1.05413711e-02 -2.75139621e-01 -3.74910553e-01 -5.85782825e-02 -2.10892797e-01 -7.41143425e-02 -1.14954810e-01 -1.81650050e-01 -8.41785848e-02 -2.83928184e-01 -3.52859970e-01 -6.76957951e-02 -2.55827579e-01 1.00913175e-01 -1.05365969e-01 -2.02535109e-01 6.22051582e-02 -1.38190095e-01 -3.11625678e-01 -1.85288868e-01 -2.43372021e-01 1.32807002e-02 6.80481811e-02 -1.05011638e-01
